Numero	Nimi	Valmistaja	Pullokoko	Hinta	Litrahinta	Uutuus	Hinnastojärjestyskoodi	Tyyppi	Alatyyppi	Erityisryhmä	Oluttyyppi	Valmistusmaa	Alue	Ala-alue	Vuosikerta	Etikettimerkintöjä	Huomautus	Rypäleet	Luonnehdinta	Pakkaustyyppi	Suljentatyyppi	Alkoholi	Hapot g/l	Sokeri g/l	Kantavierrep	Väri EBC	Katkerot EBU	Energia kcal/100 ml	Valikoima
003064	Martini Bianco 		1,00	16,49	16,39		370	vermutit				Italia				Martini & Rossi			Vaalea, makea, vaniljainen, yrttinen, hennon katkeroinen	pullo	metallinen kierrekapseli	15,00	4	160				160	vakiovalikoima
003054	Martini Extra Dry 		1,00	16,49	16,39		370	vermutit				Italia				Martini & Rossi			Vaalea, kuiva, hennon hedelmäinen, yrttinen, mausteinen, kevyen katkeroinen	pullo	metallinen kierrekapseli	15,00	3,9	25				100	vakiovalikoima
003065	Martini Vermouth Bianco 		0,50	8,84	17,48		370	vermutit				Italia				Martini & Rossi			Vaalea, makea, vaniljainen, yrttinen, hennon katkeroinen	pullo	metallinen kierrekapseli	15,00	4	160				160	vakiovalikoima
326357	Tosti Rosso 		0,75	8,99	11,85		370	vermutit				Italia				Tosti			Punaruskea, makea, kevyen katkeroinen, yrttinen, hennon rusinainen	pullo	metallinen kierrekapseli	14,70	3,9	140				150	vakiovalikoima
371174	Dolin Vermouth de Chambéry Dry 		0,38	7,80	20,53		370	vermutit				Ranska				Maison Dolin			Vaalea, kuiva, hedelmäinen, yrttinen, sitruksinen, hennon mausteinen	pullo	metallinen kierrekapseli	17,50		25				120	vakiovalikoima
316607	Noilly Prat Original Dry 		0,75	16,91	22,41		370	vermutit				Ranska				BMP-Noilly Prat			Kullankeltainen, kuiva, sitruksinen, yrttinen, mausteinen, hennon katkeroinen, hienostunut	pullo	metallinen kierrekapseli	18,00	3,6	35				120	vakiovalikoima
002757	Vermouth Bianco 		0,75	9,89	13,05		370	vermutit				Tanska				Altia			Vaaleankeltainen, makea, hedelmäkarkkinen, hennon mausteinen	pullo	metallinen kierrekapseli	15,00	4,8	170				160	vakiovalikoima
328997	Chymos Karpalo 		0,75	11,50	15,20		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Helakanpunainen, makea, hapokas, hennon karpaloarominen	pullo	metallinen kierrekapseli	21,00	6,3	150				180	vakiovalikoima
002623	Chymos Kirsikka 		0,75	11,50	15,20		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Tummanpunainen, makea, kirsikka-arominen, karvasmantelinen	pullo	metallinen kierrekapseli	21,00	5,4	140				180	vakiovalikoima
002763	Chymos Mansikka 		0,75	11,50	15,20		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Oranssinpunainen, makea, kypsän mansikkainen, lämmin	pullo	metallinen kierrekapseli	21,00	3,5	150				190	vakiovalikoima
002927	Chymos Mesiviini 		0,75	7,59	9,99		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Punainen, makea, mesimarjainen, hennon vadelmainen	pullo	metallinen kierrekapseli	15,00	7,2	140				150	vakiovalikoima
002583	Chymos Mustaherukka 		0,75	11,50	15,20		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Tummanpunainen, makea, runsaan mustaherukkainen, lämmin	pullo	metallinen kierrekapseli	21,00	6,9	160				190	vakiovalikoima
002753	Chymos Mustikka 		0,75	11,50	15,20		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Violetti, makea, mustikka-arominen, lämmin	pullo	metallinen kierrekapseli	21,00	4,7	160				190	vakiovalikoima
002793	Chymos Ruska Väkevä Puolukkaviini 		0,75	10,49	13,85		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Helakanpunainen, makea, puolukka-arominen	pullo	metallinen kierrekapseli	21,00	6	150				180	vakiovalikoima
002687	Chymos Suomuurain Lakka 		0,75	9,69	12,79		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Kullankeltainen, makea, runsaan lakkainen	pullo	metallinen kierrekapseli	15,00	3,3	170				150	vakiovalikoima
322077	Chymos Tyrni 		0,75	11,50	15,20		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Kullanruskea, makea, tyrninmarjainen	pullo	metallinen kierrekapseli	21,00	4,9	140				180	vakiovalikoima
385567	Chymos Vadelma Kimara  muovipullo		0,75	7,29	9,45		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Helakanpunainen, makea, vadelmainen	muovipullo	muovisuljin	15,00	4,1	150				150	vakiovalikoima
318497	Chymos väkevä päärynäviini  muovipullo		0,75	7,29	9,45		380	väkevät hedelmäviinit				Suomi				Pernod Ricard Finland			Kullankeltainen, makea, kypsän päärynäinen	muovipullo	muovisuljin	15,00	4,4	100				130	vakiovalikoima
308967	Lakka Väkevä Viini 		0,75	9,19	12,12		380	väkevät hedelmäviinit				Suomi				Lignell & Piispanen			Kullankeltainen, makea, lakkainen	pullo	metallinen kierrekapseli	15,00	3,2	200				170	vakiovalikoima
313457	Kirsberry Cherry Speciality 		0,70	11,38	16,11		380	väkevät hedelmäviinit				Tanska				Pernod Ricard			Punainen, makea, karvasmantelinen, kirsikkainen	pullo	metallinen kierrekapseli	14,80	3,9	180				160	vakiovalikoima
383877	Last Mango  muovipullo		0,75	7,29	9,45		380	väkevät hedelmäviinit				Tanska				Altia			Oranssi, samea, makea, eksoottisen hedelmäinen, hennon mangoarominen	muovipullo	muovisuljin	15,00	3,6	75				120	vakiovalikoima
389467	Last Pineapple  muovipullo		0,75	7,29	9,45		380	väkevät hedelmäviinit				Tanska				Altia			Viherkeltainen, samea, makea, ananasarominen	muovipullo	muovisuljin	15,00	3,6	110				140	vakiovalikoima
372097	Mansikka Väkevä Viini  muovipullo		0,75	7,29	9,45		380	väkevät hedelmäviinit				Tanska				Altia			Helakanpunainen, makea, mansikka-arominen, karamellinen	muovipullo	muovisuljin	15,00	4,3	140				150	vakiovalikoima
386927	Mustaherukka Väkevä Viini  muovipullo		0,75	7,29	9,45		380	väkevät hedelmäviinit				Tanska				Altia			Violetti, makea, mustaherukka-arominen	muovipullo	muovisuljin	15,00	4,8	130				140	vakiovalikoima
367657	Vadelma Väkevä Viini  muovipullo		0,75	7,29	9,45		380	väkevät hedelmäviinit				Tanska				Altia			Helakanpunainen, makea, vadelma-arominen, karamellinen	muovipullo	muovisuljin	15,00	4	140				150	vakiovalikoima
000337	Absolut Vodka 		0,70	22,80	32,43		410	vodkat ja viinat								Absolut Company			Väritön, kuiva, lämmin, viljainen, hennon mausteinen	pullo	muovisuljin	40,00						230	vakiovalikoima
103371	Absolut Vodka 		0,05	3,20	64,00		410	vodkat ja viinat								Absolut Company			Väritön, kuiva, lämmin, viljainen, hennon mausteinen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
108146	Dry Vodka  muovipullo		0,50	14,49	28,58		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	muovipullo	muovisuljin	40,00						230	vakiovalikoima
108147	Dry Vodka  muovipullo		0,70	20,80	29,43		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	muovipullo	muovisuljin	40,00						230	vakiovalikoima
182176	Finlandia Cranberry 		0,50	17,49	34,78		410	vodkat ja viinat								Altia			Väritön, makeahko, raikkaan karpaloinen	pullo	muovisuljin	37,50		25				220	vakiovalikoima
152726	Finlandia Lime 		0,50	17,49	34,78		410	vodkat ja viinat								Altia			Väritön, puolimakea, limettinen	pullo	muovisuljin	37,50		20				220	vakiovalikoima
000173	Finlandia Vodka 		1,75	55,00	31,37		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	pullo	muovisuljin	40,00						230	vakiovalikoima
000177	Finlandia Vodka 		0,70	22,90	32,57		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	pullo	muovisuljin	40,00						230	vakiovalikoima
101776	Finlandia Vodka  muovipullo		0,50	17,50	35,00		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	muovipullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
124077	Gaía Organic Vodka  muovipullo		0,70	20,80	29,43		410	vodkat ja viinat		luomu						Pramia			Väritön, pehmeä, lämmin, hennon viljainen	muovipullo	muovisuljin	37,50						210	vakiovalikoima
113247	Grasovka Bisongrass Vodka 		0,70	26,90	38,29		410	vodkat ja viinat								Grasovka Importowo-Eksportowa	Pullo sisältää kasvinosia		Vaalea, kuivahko, lämmin, heinäinen, pehmeän yrttinen	pullo	metallinen kierrekapseli	40,00		4				230	vakiovalikoima
102074	Kaatoryyppy  muovipullo		0,35	9,31	26,31		410	vodkat ja viinat								Pramia			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	32,00		6				180	vakiovalikoima
159903	Kiteen Kirkas 		0,20	6,87	34,35		410	vodkat ja viinat								Kiteen Pontikka			Väritön, kuiva, leveä, viljainen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
138986	Korven Kyynel 		0,50	16,55	32,90		410	vodkat ja viinat								Shaman Spirits			Väritön, kuiva, lämmin, viljainen, sikunainen	pullo	metallinen kierrekapseli	38,00						210	vakiovalikoima
000132	Koskenkorva Viina 		0,50	13,69	27,18		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	pullo	metallinen kierrekapseli	38,00		3				220	vakiovalikoima
000131	Koskenkorva Viina 		1,00	26,30	26,20		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	pullo	metallinen kierrekapseli	38,00		3				220	vakiovalikoima
101328	Koskenkorva Viina 		1,50	49,90	33,20		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	pullo	muovisuljin	38,00		3				220	vakiovalikoima
000138	Koskenkorva Viina 		0,04	2,99	74,75		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	pullo	metallinen kierrekapseli	38,00		3				220	vakiovalikoima
101316	Koskenkorva Viina  muovipullo		0,50	13,79	27,18		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	muovipullo	muovisuljin	38,00		3				220	vakiovalikoima
101327	Koskenkorva Viina  muovipullo		0,70	17,99	25,41		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	muovipullo	muovisuljin	38,00		3				220	vakiovalikoima
101333	Koskenkorva Viina  muovipullo		0,20	6,99	34,45		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	muovipullo	muovisuljin	38,00		3				220	vakiovalikoima
101334	Koskenkorva Viina  muovipullo		0,35	10,98	31,09		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	muovipullo	muovisuljin	38,00		3				220	vakiovalikoima
112646	Koskenkorva Viina 30%  muovipullo		0,50	10,49	20,58		410	vodkat ja viinat								Altia			Väritön, pehmeä, makean viljainen	muovipullo	muovisuljin	30,00		3				170	vakiovalikoima
000102	Koskenkorva Viina 32 % 		0,50	11,49	22,78		410	vodkat ja viinat								Altia			Väritön, pehmeä, neutraali	pullo	metallinen kierrekapseli	32,00		3				180	vakiovalikoima
100147	Koskenkorva Vodka 40 % 		0,70	19,99	28,41		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, viljainen	pullo	muovisuljin	40,00						230	vakiovalikoima
143774	Koskenkorva Vodka 40 %  muovipullo		0,35	11,99	33,97		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, viljainen	muovipullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
100143	Koskenkorva Vodka 40%  muovipullo		0,20	7,38	36,40		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, viljainen	muovipullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
161643	Koskenkorva Vodka 60%  muovipullo		0,20	9,69	47,95		410	vodkat ja viinat								Altia			Väritön, kuiva, tulinen, neutraali	muovipullo	metallinen kierrekapseli	60,00						340	vakiovalikoima
171516	Koskenkorva Vodka Blueberry  muovipullo		0,50	16,79	33,18		410	vodkat ja viinat								Altia			Väritön, makeahko, lämmin, mustikka-arominen	muovipullo	metallinen kierrekapseli	37,50		25				220	vakiovalikoima
100686	Koskenkorva Vodka Vanilla  muovipullo		0,50	16,80	33,20		410	vodkat ja viinat								Altia			Väritön, pehmeä, vanilja-arominen, hennon toffeinen	muovipullo	metallinen kierrekapseli	37,50		11				220	vakiovalikoima
000162	Leijona Viina 		0,50	11,38	22,56		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	pullo	metallinen kierrekapseli	32,00						180	vakiovalikoima
101636	Leijona Viina  muovipullo		0,50	11,29	22,18		410	vodkat ja viinat								Altia			Väritön, kuiva, neutraali, pehmeä	muovipullo	muovisuljin	32,00						180	vakiovalikoima
101627	Leijona Viina  muovipullo		0,70	15,28	21,54		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	muovipullo	muovisuljin	32,00						180	vakiovalikoima
101648	Leijona Viina  muovipullo		1,00	22,30	21,90		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	muovipullo	muovisuljin	32,00						180	vakiovalikoima
101634	Leijona Viina  muovipullo		0,35	8,49	23,97		410	vodkat ja viinat								Altia			Väritön, pehmeä, hennon viljainen	muovipullo	muovisuljin	32,00						180	vakiovalikoima
101623	Leijona Viina  muovipullo		0,20	5,69	27,95		410	vodkat ja viinat								Altia			Väritön, kuiva, lämmin, neutraali	muovipullo	muovisuljin	32,00						180	vakiovalikoima
191546	Lithuanian Vodka Classic  muovipullo		0,50	12,50	24,60		410	vodkat ja viinat								Stumbras			Väritön, kuiva, pehmeä, neutraali	muovipullo	metallinen kierrekapseli	37,50						210	vakiovalikoima
000412	Marskin Ryyppy 		0,50	21,50	42,80		410	vodkat ja viinat								Lignell & Piispanen			Väritön, pehmeä, mausteinen, hennon yrttinen, tasapainoinen, tyylikäs	pullo	metallinen kierrekapseli	40,00		3				230	vakiovalikoima
181107	Nordfors Wirta Viina  muovipullo		0,70	18,99	26,84		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, lämmin, hennon viljainen	muovipullo	muovisuljin	40,00		3				230	vakiovalikoima
149603	Pohjan Poika Strong Vodka  muovipullo		0,20	9,49	46,95		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, tulinen, neutraali	muovipullo	muovisuljin	59,00		5				340	vakiovalikoima
103167	Pohjan Poika Viina  muovipullo		0,70	16,79	23,70		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, lämmin, hennon viljainen	muovipullo	muovisuljin	35,00		4				200	vakiovalikoima
101116	Pöytäviinaa 		0,50	13,34	26,48		410	vodkat ja viinat								Altia			Väritön, lämmin, mausteinen, leveä	pullo	metallinen kierrekapseli	37,00		3				210	vakiovalikoima
133197	Russian Standard Platinum Vodka 		0,70	32,60	46,43		410	vodkat ja viinat								Russian Standard Vodka			Väritön, kuiva, pehmeä, neutraali, tyylikäs	pullo	muovisuljin	40,00		2				230	vakiovalikoima
177097	Russian Standard Vodka 		0,70	25,90	36,86		410	vodkat ja viinat								Russian Standard			Väritön, lämmin, viljainen, hennon mustapippurinen	pullo	metallinen kierrekapseli	40,00		2				230	vakiovalikoima
151126	Saaremaa Vodka  muovipullo		0,50	14,49	28,58		410	vodkat ja viinat								Altia Eesti			Väritön, lämmin, neutraali	muovipullo	metallinen kierrekapseli	40,00		3				230	vakiovalikoima
104716	Saunalahden Viina  muovipullo		0,50	13,60	26,80		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, lämmin, mausteinen	muovipullo	muovisuljin	38,00		3				220	vakiovalikoima
104717	Saunalahden Viina  muovipullo		0,70	17,69	24,99		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, lämmin, mausteinen	muovipullo	muovisuljin	38,00		3				220	vakiovalikoima
197947	Sisuviina  muovipullo		0,70	18,09	25,56		410	vodkat ja viinat								Altia			Väritön, lämmin, neutraali	muovipullo	muovisuljin	39,00		3				220	vakiovalikoima
197948	Sisuviina  muovipullo		1,00	26,50	26,10		410	vodkat ja viinat								Altia			Väritön, lämmin, neutraali	muovipullo	muovisuljin	39,00		3				220	vakiovalikoima
000301	Smirnoff Vodka 		0,70	21,90	31,14		410	vodkat ja viinat								Pierre Smirnoff			Väritön, kuiva, lämmin	pullo	metallinen kierrekapseli	37,50						210	vakiovalikoima
000302	Smirnoff Vodka 		0,35	11,95	33,86		410	vodkat ja viinat								Pierre Smirnoff			Väritön, kuiva, lämmin	pullo	metallinen kierrekapseli	37,50						210	vakiovalikoima
179407	Stolichnaya Vodka 		0,70	21,90	31,14		410	vodkat ja viinat								S.P.I. Group			Väritön, pehmeä, makean viljainen	pullo	metallinen kierrekapseli	38,00		2				210	vakiovalikoima
103846	Suomi Viina  muovipullo		0,50	11,22	22,04		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	32,00		3				180	vakiovalikoima
103824	Suomi Viina  muovipullo		0,35	8,47	23,91		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	32,00		3				180	vakiovalikoima
103813	Suomi Viina  muovipullo		0,20	5,67	27,85		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	32,00		3				180	vakiovalikoima
103817	Suomi Viina  muovipullo		0,70	15,17	21,39		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	32,00		3				180	vakiovalikoima
103828	Suomi Viina  muovipullo		1,00	22,50	22,10		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	32,00		3				180	vakiovalikoima
104526	Tapio Viina  muovipullo		0,50	13,67	26,94		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	39,00		4				220	vakiovalikoima
104527	Tapio Viina  muovipullo		0,70	18,09	25,56		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	39,00		4				220	vakiovalikoima
104528	Tapio Viina  muovipullo		1,00	26,60	26,20		410	vodkat ja viinat								Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	39,00		4				220	vakiovalikoima
193777	Tasavalta Viina  muovipullo		0,70	15,28	21,54		410	vodkat ja viinat								Altia			Väritön, lämmin, leveä	muovipullo	muovisuljin	32,00		3				180	vakiovalikoima
000355	Vehnä Viina 		0,10	3,98	39,80		410	vodkat ja viinat								Abtshof Magdeburg			Väritön, kuiva, lämmin, kevyen mausteinen	pullo	metallinen kierrekapseli	38,00						210	vakiovalikoima
171737	Vikingfjord Vodka 		0,70	22,50	32,00		410	vodkat ja viinat								Arcus	Valmistettu perunasta		Väritön, kuiva, lämmin, vivahteikas	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
148906	Viljasen Luomuviina  muovipullo		0,50	11,49	22,58		410	vodkat ja viinat		luomu						Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	30,00		3				170	vakiovalikoima
148907	Viljasen Luomuviina  muovipullo		0,70	14,99	21,13	uutuus	410	vodkat ja viinat		luomu						Pernod Ricard Finland			Väritön, pehmeä, neutraali	muovipullo	muovisuljin	30,00		3				170	vakiovalikoima
153507	Viru Valge Vodka 		0,70	19,75	28,07		410	vodkat ja viinat								Liviko			Väritön, kuiva, lämmin	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
000356	Wodka Magic Ice 		0,35	9,48	26,80		410	vodkat ja viinat								Sodiko			Väritön, kuiva, pehmeä, leveä	pullo	metallinen kierrekapseli	37,50						210	vakiovalikoima
000358	Wodka Magic Ice 		0,20	5,97	29,35		410	vodkat ja viinat								Sodiko			Väritön, kuiva, pehmeä, leveä	pullo	metallinen kierrekapseli	37,50						210	vakiovalikoima
171617	Beefeater 24 London Dry Gin 		0,70	39,90	56,86		418	ginit								James Burrough			Väritön, kuiva, terävä, sitruksinen, greippinen, appelsiininkuorinen, katajanmarjainen, yrttinen, tasapainoinen	pullo	muovisuljin	45,00						250	vakiovalikoima
000537	Beefeater London Dry Gin 		0,70	29,90	42,57		418	ginit								James Burrough			Väritön, kuiva, terävä, ginimausteinen, hennon sitruunankuorinen, kevyen korianterinen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
000533	Beefeater London Dry Gin 		0,35	14,98	42,51		418	ginit								James Burrough			Väritön, kuiva, terävä, ginimausteinen, hennon sitruunankuorinen, kevyen korianterinen	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
105376	Beefeater London Dry Gin  muovipullo		0,50	21,90	43,80		418	ginit								James Burrough			Väritön, kuiva, terävä, ginimausteinen, hennon sitruunankuorinen, kevyen korianterinen	muovipullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
000514	Bombay Sapphire London Dry Gin 		0,70	34,00	48,43		418	ginit								Bombay Spirits Company			Väritön, kuiva, lämmin, korianterinen, sitruunankuorinen, pippurinen, tyylikäs	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
116311	Broker's London Dry Gin 		0,05	3,14	62,80		418	ginit								Broker's Gin			Väritön, kuiva, lämmin, ginimausteinen, tasapainoinen.	pullo	metallinen kierrekapseli	40,00						230	vakiovalikoima
105887	Finsbury London Dry Gin 		0,70	19,00	27,00		418	ginit								Finsbury Distillery			Väritön, kuiva, terävä, sitruksinen, ginimausteinen	pullo	metallinen kierrekapseli	37,50						210	vakiovalikoima
